run   time   Entrants   Price   Total_Output   Avg_Output   Min_Output   Max_Output   Avg_MCosts   Min_MCosts   Max_MCosts   Avg_Profits   Min_Profits   Max_Profits   Avg_Rule
85   41   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   42   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   43   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   44   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   45   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   46   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   47   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   48   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   49   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   50   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   51   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   52   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   53   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   54   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   55   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   56   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   57   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   58   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   59   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   60   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   61   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   62   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   63   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   64   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   65   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   66   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   67   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   68   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   69   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   70   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   71   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   72   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   73   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   74   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   75   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   76   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   77   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   78   5   0.123  0.385   0.077   0.007   0.161   0.538   0.454   0.608   0.009   0.000   0.026   0.200 
85   79   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   80   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   81   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   82   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   83   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   84   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   85   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   86   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   87   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   88   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   89   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   90   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   91   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   92   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   93   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   94   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   95   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   96   4   0.154  0.384   0.096   0.017   0.162   0.520   0.454   0.599   0.012   0.000   0.026   0.000 
85   97   5   0.122  0.389   0.078   0.012   0.157   0.533   0.454   0.599   0.009   0.000   0.025   0.000 
85   98   5   0.122  0.389   0.078   0.012   0.157   0.533   0.454   0.599   0.009   0.000   0.025   0.000 
85   99   5   0.122  0.389   0.078   0.012   0.157   0.533   0.454   0.599   0.009   0.000   0.025   0.000 
85   100   6   0.101  0.392   0.065   0.009   0.154   0.543   0.454   0.599   0.007   0.000   0.024   0.167 
86   1   1   0.839  0.161   0.161   0.161   0.161   0.679   0.679   0.679   0.026   0.026   0.026   1.000 
86   2   2   0.402  0.197   0.098   0.072   0.124   0.705   0.679   0.731   0.010   0.005   0.015   1.000 
86   3   2   0.406  0.189   0.094   0.056   0.132   0.717   0.679   0.755   0.010   0.003   0.018   1.000 
86   4   2   0.382  0.236   0.118   0.085   0.151   0.645   0.612   0.679   0.015   0.007   0.023   0.500 
86   5   2   0.377  0.247   0.123   0.105   0.141   0.630   0.612   0.648   0.016   0.011   0.020   0.500 
86   6   4   0.181  0.278   0.069   0.046   0.110   0.653   0.612   0.676   0.005   0.002   0.012   0.750 
86   7   4   0.190  0.241   0.060   0.004   0.147   0.699   0.612   0.755   0.007   0.000   0.022   0.750 
86   8   4   0.189  0.245   0.061   0.000   0.143   0.694   0.612   0.755   0.006   0.000   0.020   0.750 
86   9   3   0.254  0.239   0.080   0.006   0.149   0.681   0.612   0.755   0.010   0.000   0.022   0.667 
86   10   3   0.253  0.241   0.080   0.013   0.147   0.678   0.612   0.746   0.009   0.000   0.022   0.333 
86   11   3   0.253  0.241   0.080   0.013   0.147   0.678   0.612   0.746   0.009   0.000   0.022   0.333 
86   12   3   0.253  0.241   0.080   0.013   0.147   0.678   0.612   0.746   0.009   0.000   0.022   0.333 
86   13   4   0.187  0.253   0.063   0.001   0.135   0.684   0.612   0.746   0.007   0.000   0.018   0.500 
86   14   4   0.179  0.285   0.071   0.026   0.103   0.644   0.612   0.690   0.006   0.001   0.011   0.750 
86   15   4   0.178  0.287   0.072   0.023   0.100   0.641   0.612   0.690   0.006   0.001   0.010   0.750 
86   16   4   0.175  0.301   0.075   0.010   0.133   0.624   0.567   0.690   0.008   0.000   0.018   0.750 
86   17   3   0.239  0.283   0.094   0.027   0.150   0.623   0.567   0.690   0.011   0.001   0.023   0.667 
86   18   4   0.176  0.297   0.074   0.014   0.137   0.629   0.567   0.690   0.008   0.000   0.019   0.500 
86   19   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   20   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   21   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   22   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   23   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   24   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   25   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   26   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   27   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   28   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   29   4   0.176  0.296   0.074   0.011   0.137   0.630   0.567   0.693   0.008   0.000   0.019   0.500 
86   30   5   0.138  0.308   0.062   0.020   0.126   0.631   0.567   0.673   0.005   0.000   0.016   0.600 
86   31   5   0.138  0.308   0.062   0.020   0.126   0.631   0.567   0.673   0.005   0.000   0.016   0.600 
86   32   4   0.175  0.300   0.075   0.027   0.133   0.625   0.567   0.673   0.007   0.001   0.018   0.500 
86   33   4   0.175  0.300   0.075   0.027   0.133   0.625   0.567   0.673   0.007   0.001   0.018   0.500 
86   34   4   0.176  0.295   0.074   0.007   0.138   0.631   0.567   0.698   0.008   0.000   0.019   0.500 
86   35   4   0.174  0.304   0.076   0.045   0.129   0.620   0.567   0.651   0.007   0.002   0.017   0.500 
86   36   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   37   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   38   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   39   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   40   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   41   3   0.236  0.293   0.098   0.058   0.140   0.609   0.567   0.649   0.011   0.003   0.020   0.333 
86   42   4   0.169  0.326   0.081   0.026   0.130   0.593   0.545   0.649   0.008   0.001   0.017   0.250 
86   43   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   44   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   45   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   46   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   47   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   48   4   0.172  0.311   0.078   0.040   0.144   0.611   0.545   0.649   0.008   0.002   0.021   0.250 
86   49   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   50   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   51   4   0.175  0.299   0.075   0.003   0.156   0.626   0.545   0.697   0.009   0.000   0.024   0.250 
86   52   4   0.175  0.299   0.075   0.003   0.156   0.626   0.545   0.697   0.009   0.000   0.024   0.250 
86   53   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   54   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   55   4   0.175  0.300   0.075   0.007   0.155   0.625   0.545   0.693   0.009   0.000   0.024   0.250 
86   56   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   57   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   58   4   0.172  0.312   0.078   0.039   0.143   0.610   0.545   0.649   0.008   0.002   0.021   0.250 
86   59   4   0.172  0.314   0.078   0.038   0.142   0.608   0.545   0.649   0.008   0.001   0.020   0.250 
86   60   4   0.172  0.314   0.078   0.038   0.142   0.608   0.545   0.649   0.008   0.001   0.020   0.250 
86   61   4   0.172  0.314   0.078   0.038   0.142   0.608   0.545   0.649   0.008   0.001   0.020   0.250 
86   62   5   0.136  0.320   0.064   0.031   0.135   0.616   0.545   0.649   0.006   0.001   0.018   0.400 
86   63   5   0.136  0.319   0.064   0.028   0.136   0.617   0.545   0.653   0.006   0.001   0.019   0.400 
86   64   4   0.174  0.305   0.076   0.024   0.151   0.619   0.545   0.672   0.008   0.001   0.023   0.250 
86   65   4   0.174  0.305   0.076   0.024   0.151   0.619   0.545   0.672   0.008   0.001   0.023   0.250 
86   66   4   0.174  0.305   0.076   0.024   0.151   0.619   0.545   0.672   0.008   0.001   0.023   0.250 
86   67   4   0.171  0.315   0.079   0.037   0.141   0.607   0.545   0.649   0.008   0.001   0.020   0.250 
86   68   4   0.175  0.301   0.075   0.010   0.154   0.624   0.545   0.689   0.008   0.000   0.024   0.250 
86   69   4   0.175  0.301   0.075   0.010   0.154   0.624   0.545   0.689   0.008   0.000   0.024   0.250 
86   70   4   0.168  0.328   0.082   0.023   0.127   0.589   0.545   0.649   0.009   0.001   0.016   0.250 
86   71   4   0.168  0.328   0.082   0.023   0.127   0.589   0.545   0.649   0.009   0.001   0.016   0.250 
86   72   4   0.168  0.328   0.082   0.023   0.127   0.589   0.545   0.649   0.009   0.001   0.016   0.250 
86   73   4   0.168  0.328   0.082   0.023   0.127   0.589   0.545   0.649   0.009   0.001   0.016   0.250 
86   74   4   0.168  0.328   0.082   0.023   0.127   0.589   0.545   0.649   0.009   0.001   0.016   0.250 
86   75   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   76   4   0.171  0.317   0.079   0.034   0.138   0.603   0.545   0.649   0.008   0.001   0.019   0.250 
86   77   4   0.171  0.317   0.079   0.034   0.138   0.603   0.545   0.649   0.008   0.001   0.019   0.250 
86   78   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   79   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   80   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   81   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   82   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   83   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   84   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   85   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   86   4   0.174  0.303   0.076   0.016   0.153   0.622   0.545   0.681   0.008   0.000   0.023   0.250 
86   87   4   0.174  0.303   0.076   0.016   0.153   0.622   0.545   0.681   0.008   0.000   0.023   0.250 
86   88   4   0.172  0.311   0.078   0.041   0.144   0.611   0.545   0.649   0.008   0.002   0.021   0.250 
86   89   5   0.137  0.313   0.063   0.009   0.143   0.625   0.545   0.679   0.006   0.000   0.020   0.400 
86   90   5   0.137  0.313   0.063   0.009   0.143   0.625   0.545   0.679   0.006   0.000   0.020   0.400 
86   91   5   0.138  0.311   0.062   0.014   0.144   0.626   0.545   0.674   0.006   0.000   0.021   0.400 
86   92   4   0.169  0.325   0.081   0.027   0.131   0.594   0.545   0.649   0.008   0.001   0.017   0.250 
86   93   3   0.234  0.299   0.100   0.053   0.157   0.602   0.545   0.649   0.012   0.003   0.025   0.000 
86   94   4   0.171  0.318   0.079   0.033   0.137   0.603   0.545   0.649   0.008   0.001   0.019   0.250 
86   95   4   0.171  0.318   0.079   0.033   0.137   0.603   0.545   0.649   0.008   0.001   0.019   0.250 
86   96   4   0.174  0.305   0.076   0.027   0.150   0.618   0.545   0.667   0.008   0.001   0.022   0.250 
86   97   6   0.114  0.317   0.053   0.011   0.138   0.630   0.545   0.672   0.005   0.000   0.019   0.500 
86   98   5   0.138  0.308   0.062   0.016   0.147   0.631   0.545   0.676   0.006   0.000   0.022   0.400 
86   99   5   0.138  0.308   0.062   0.016   0.147   0.631   0.545   0.676   0.006   0.000   0.022   0.400 
86   100   4   0.174  0.305   0.076   0.024   0.151   0.619   0.545   0.672   0.008   0.001   0.023   0.250 
87   1   2   0.368  0.264   0.132   0.084   0.180   0.604   0.556   0.653   0.020   0.007   0.032   0.000 
87   2   2   0.368  0.264   0.132   0.084   0.180   0.604   0.556   0.653   0.020   0.007   0.032   0.000 
87   3   2   0.368  0.264   0.132   0.084   0.180   0.604   0.556   0.653   0.020   0.007   0.032   0.000 
87   4   3   0.233  0.300   0.100   0.047   0.144   0.600   0.556   0.653   0.012   0.002   0.021   0.333 
87   5   4   0.179  0.284   0.071   0.008   0.159   0.645   0.556   0.707   0.008   0.000   0.025   0.500 
